evaluation_scope,zone_id,n_predictions,mae_persistence,mae_temporal,mae_temporal_spatial,spatial_improvement_pct,mean_neighbor_coverage,colonia
EVALUATION_ALL,col_81ad18034e5855e38b63dfffe608d3d3,43,819.4418604651163,3621.7577041410373,3846.5892814676736,-6.2078028320218355,0.558139534883721,Letran Valle
EVALUATION_ALL,col_84c2fef5059c546e9a59e6816fb7e72b,47,605.1276595744681,2517.6560968991703,3361.4526148609243,-33.515161939750314,0.5787234042553192,Extremadura Insurgentes
EVALUATION_ALL,col_8694171d7ed551d78020504424e7148c,51,567.3725490196078,2138.504908627738,1998.817362174688,6.5320189768788754,0.7450980392156863,Xoco
EVALUATION_ALL,col_8dd63c1e84435db49a927bcd4b149776,58,654.8448275862069,1885.358161226582,2323.1659372945032,-23.221464497922817,0.5057471264367817,Atlampa
EVALUATION_ALL,col_8e89f7e8963258c3b4c0ec85deb35ae9,30,1524.7,7309.034857530027,8268.629608698588,-13.128884591102372,0.7066666666666669,Tlacoquemecatl del Valle
EVALUATION_ALL,col_926ff32000a751399a54daad7479254d,29,3012.793103448276,7653.5324495530995,7846.084730602664,-2.5158615622098575,0.47413793103448276,Anzures
EVALUATION_ALL,col_92cd6e3f23155eedb10936246b2da76c,40,1426.375,4917.546679175744,4430.708012265982,9.900031431757842,0.7050000000000001,Popotla
EVALUATION_ALL,col_96af67dbdc945131a7e1fb18aab974fa,51,572.6078431372549,2258.6780409808703,2673.901587625084,-18.38347648980976,,Parque San Andres
EVALUATION_ALL,col_99820d9ec1005837855fcf0d7f8dcaf0,9,6239.0,11208.836912147566,9380.343060756722,16.31296686464601,,Narvarte Poniente
EVALUATION_ALL,col_9b8d9872383b59f7a23d22ab97fc79d8,2,25599.0,229146.54654531903,233245.66043426614,-1.7888612989139785,0.75,Roma Norte
EVALUATION_ALL,col_9bbea60acc995fa7b9c482efc14ebb94,36,1292.3333333333333,3479.794082956771,4107.119471243369,-18.027658342172977,0.7000000000000001,Ciudad de los Deportes
EVALUATION_ALL,col_9f7b23fc019150a58f8d3fa8ecb0545b,33,1660.3333333333333,5997.15156262297,6084.0032360580435,-1.448215415737918,0.6767676767676765,Actipan
EVALUATION_ALL,col_a069943804255517b1a44551a37b7d8e,19,4584.421052631579,13176.931772188202,14168.765700232985,-7.527047610113538,0.5263157894736841,Insurgentes Mixcoac
EVALUATION_ALL,col_a11503ab8f7b52ecba6e146f1cd2bcae,50,383.28,2386.5289812274914,2353.190966780094,1.3969247685502677,0.69,Noche Buena
EVALUATION_ALL,col_a20da3b32dc95373bfc155a68e4197fa,6,11588.333333333334,26008.750989807595,22263.71996424739,14.399119077374465,0.16666666666666666,Roma Sur
EVALUATION_ALL,col_a21a9068f97957a2a0828f64e9102bde,54,837.925925925926,2348.512641725829,2414.26933666387,-2.799929358256261,0.8271604938271605,Nueva Santa Maria
EVALUATION_ALL,col_a4784e1d94d556b3b35e2f91d799fbf4,22,3596.5,12456.939095302427,11430.17717199232,8.242489711596196,,Bosque de Chapultepec
EVALUATION_ALL,col_a8d3b136a1115b0380f6f041ad7b12a8,69,237.47826086956522,1139.6906596171314,1063.1366757268206,6.717084433773316,0.7826086956521738,Sector Naval
EVALUATION_ALL,col_aaef3bfb4fb259e8ab32bf1eb9404368,49,466.7142857142857,2221.625030739081,1743.8223310476258,21.5069011683084,0.9183673469387755,San Mateo
EVALUATION_ALL,col_abad05146e545e0cb59abdc228f8373c,60,1222.9,3927.7760087027336,4269.289641617001,-8.694834740004996,0.5444444444444444,San Simon Ticumac
EVALUATION_ALL,col_aeb67b70520e58b895caf170c4cc2b7b,52,662.9423076923077,1785.2733594415108,1894.8626188833791,-6.1385142427796735,0.6474358974358974,Postal
EVALUATION_ALL,col_af634a3d6a0956f8930194b36da1dbde,19,13076.21052631579,15976.291696222937,16856.201586349016,-5.507597800897089,0.10526315789473684,Buenavista
EVALUATION_ALL,col_b0071da2a8ad5c38b1d137c8dd21a966,61,172.11475409836066,1332.7363739302014,1038.3927152309382,22.08566258541081,,Unidad Habitacional Cuitláhuac
EVALUATION_ALL,col_b0d667d100335a2cbd38dd885b4a49ae,41,2585.2926829268295,8600.078282731076,9767.13549893667,-13.570309220894424,0.49390243902439024,Granada
EVALUATION_ALL,col_b311567e717b53408adc7485d395fbd0,14,6502.5,13332.946309499695,10428.82442962122,21.781546347406312,,Del Valle Sur
EVALUATION_ALL,col_b9647cb13b4b5ebebd069fd56e70a36f,2,21542.0,137170.23458543472,136899.6775319,0.1972418100416738,1.0,Juarez
