station_id,zone_id_catalog,zone_id_spatial,inside_catalog_polygon,distance_to_catalog_polygon_m,possible_zone_candidate,candidate_basis,n_covering_polygons,status,assignment_changed
145,col_9b8d9872383b59f7a23d22ab97fc79d8,col_9b8d9872383b59f7a23d22ab97fc79d8,True,0.0,"[""col_9b8d9872383b59f7a23d22ab97fc79d8""]",covers,1,inside,False
146,col_9b8d9872383b59f7a23d22ab97fc79d8,col_a20da3b32dc95373bfc155a68e4197fa,False,3.30009467036707,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,outside,False
147,col_9b8d9872383b59f7a23d22ab97fc79d8,col_9b8d9872383b59f7a23d22ab97fc79d8,True,0.0,"[""col_9b8d9872383b59f7a23d22ab97fc79d8""]",covers,1,inside,False
148,col_9b8d9872383b59f7a23d22ab97fc79d8,col_9b8d9872383b59f7a23d22ab97fc79d8,True,0.0,"[""col_9b8d9872383b59f7a23d22ab97fc79d8""]",covers,1,inside,False
149,col_a20da3b32dc95373bfc155a68e4197fa,col_9b8d9872383b59f7a23d22ab97fc79d8,False,20.297515461491603,"[""col_9b8d9872383b59f7a23d22ab97fc79d8""]",covers,1,outside,False
150,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
151,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
152,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
153,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
154,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
155,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
156,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
157,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
158-159,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
160,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
161,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
162,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
163,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
164,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
165,col_a20da3b32dc95373bfc155a68e4197fa,col_a20da3b32dc95373bfc155a68e4197fa,True,0.0,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",covers,1,inside,False
166,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
167,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
168,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
169,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
170,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
171,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
172,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
173,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
174,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
175,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
176,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
177,col_77126fcee0bf5162978113f718dc8420,col_77126fcee0bf5162978113f718dc8420,True,0.0,"[""col_77126fcee0bf5162978113f718dc8420""]",covers,1,inside,False
178,col_77126fcee0bf5162978113f718dc8420,col_77126fcee0bf5162978113f718dc8420,True,0.0,"[""col_77126fcee0bf5162978113f718dc8420""]",covers,1,inside,False
179,col_5322fef4c1c650588d41946f956ec97e,col_5322fef4c1c650588d41946f956ec97e,True,0.0,"[""col_5322fef4c1c650588d41946f956ec97e""]",covers,1,inside,False
180,col_5322fef4c1c650588d41946f956ec97e,col_5322fef4c1c650588d41946f956ec97e,True,0.0,"[""col_5322fef4c1c650588d41946f956ec97e""]",covers,1,inside,False
181,col_5322fef4c1c650588d41946f956ec97e,col_5322fef4c1c650588d41946f956ec97e,True,0.0,"[""col_5322fef4c1c650588d41946f956ec97e""]",covers,1,inside,False
182,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
183,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
184,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
185,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
186,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
187,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
188,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
189,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
190,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
191,col_62bb8f5cf8d25a898a34208ad6dee465,col_62bb8f5cf8d25a898a34208ad6dee465,True,0.0,"[""col_62bb8f5cf8d25a898a34208ad6dee465""]",covers,1,inside,False
192-193,col_a4784e1d94d556b3b35e2f91d799fbf4,col_43db8a95c872541680d0688e731fe141,,,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,missing_catalog_polygon,False
194,col_a4784e1d94d556b3b35e2f91d799fbf4,col_43db8a95c872541680d0688e731fe141,,,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,missing_catalog_polygon,False
195,col_a4784e1d94d556b3b35e2f91d799fbf4,col_43db8a95c872541680d0688e731fe141,,,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,missing_catalog_polygon,False
196,col_b0d667d100335a2cbd38dd885b4a49ae,col_b0d667d100335a2cbd38dd885b4a49ae,True,0.0,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,inside,False
197,col_2d383baad6155258af666ad388181e00,col_b0d667d100335a2cbd38dd885b4a49ae,,,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,missing_catalog_polygon,False
198,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
199,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
200,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
201,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
202,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
203,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
204,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
205,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
206,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
207,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
208,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
209,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
210,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
211,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
212,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
213,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
214,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
215,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
216,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
217,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
218,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
219,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
220,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
221,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
222,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
223,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
224,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
225,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
226,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
227,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
228,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
229,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
230,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
231,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
232,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
233,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
234,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
235-236,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
237-238,col_43db8a95c872541680d0688e731fe141,col_43db8a95c872541680d0688e731fe141,True,0.0,"[""col_43db8a95c872541680d0688e731fe141""]",covers,1,inside,False
239,col_43db8a95c872541680d0688e731fe141,,False,21.170453476685502,"[""col_43db8a95c872541680d0688e731fe141""]",nearest_available_polygon_not_assignment,0,outside,False
240,col_43db8a95c872541680d0688e731fe141,col_d230756d48c258b4b050767d29182a80,False,10.312558332649196,"[""col_d230756d48c258b4b050767d29182a80""]",covers,1,outside,False
241,col_43db8a95c872541680d0688e731fe141,col_d230756d48c258b4b050767d29182a80,False,11.782642268388898,"[""col_d230756d48c258b4b050767d29182a80""]",covers,1,outside,False
242,col_43db8a95c872541680d0688e731fe141,col_b0d667d100335a2cbd38dd885b4a49ae,False,217.79973539076394,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,outside,False
243,col_b0d667d100335a2cbd38dd885b4a49ae,col_b0d667d100335a2cbd38dd885b4a49ae,True,0.0,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,inside,False
244,col_b0d667d100335a2cbd38dd885b4a49ae,col_b0d667d100335a2cbd38dd885b4a49ae,True,0.0,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,inside,False
245,col_b0d667d100335a2cbd38dd885b4a49ae,col_b0d667d100335a2cbd38dd885b4a49ae,True,0.0,"[""col_b0d667d100335a2cbd38dd885b4a49ae""]",covers,1,inside,False
246,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
247,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
248,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
249,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
250,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
251,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
252,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
253,col_926ff32000a751399a54daad7479254d,col_926ff32000a751399a54daad7479254d,True,0.0,"[""col_926ff32000a751399a54daad7479254d""]",covers,1,inside,False
254,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
255,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
256,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
257,col_ffeedd6a32945225b84ecc416148dd76,col_76cd2cc2efb657e1a3779dc11ff63e1d,False,119.998592215639,"[""col_76cd2cc2efb657e1a3779dc11ff63e1d""]",covers,1,outside,False
258,col_5176ae04e5c95d57b5192bbca17b2436,col_5176ae04e5c95d57b5192bbca17b2436,True,0.0,"[""col_5176ae04e5c95d57b5192bbca17b2436""]",covers,1,inside,False
259,col_0f6878a834535080af77fae943ae9b95,col_0f6878a834535080af77fae943ae9b95,True,0.0,"[""col_0f6878a834535080af77fae943ae9b95""]",covers,1,inside,False
260,col_e56a7334b36e5ca6841813031c3b8d2b,,False,735.2643543523974,"[""col_0f6878a834535080af77fae943ae9b95""]",nearest_available_polygon_not_assignment,0,outside,False
261,col_76cd2cc2efb657e1a3779dc11ff63e1d,col_76cd2cc2efb657e1a3779dc11ff63e1d,True,0.0,"[""col_76cd2cc2efb657e1a3779dc11ff63e1d""]",covers,1,inside,False
262,col_e56a7334b36e5ca6841813031c3b8d2b,col_e56a7334b36e5ca6841813031c3b8d2b,True,0.0,"[""col_e56a7334b36e5ca6841813031c3b8d2b""]",covers,1,inside,False
263,col_ffeedd6a32945225b84ecc416148dd76,col_ffeedd6a32945225b84ecc416148dd76,True,0.0,"[""col_ffeedd6a32945225b84ecc416148dd76""]",covers,1,inside,False
264-275,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
265,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
266-267,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
268-269,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
270,col_0f6878a834535080af77fae943ae9b95,col_0f6878a834535080af77fae943ae9b95,True,0.0,"[""col_0f6878a834535080af77fae943ae9b95""]",covers,1,inside,False
271-272,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
273-274,col_af634a3d6a0956f8930194b36da1dbde,col_af634a3d6a0956f8930194b36da1dbde,True,0.0,"[""col_af634a3d6a0956f8930194b36da1dbde""]",covers,1,inside,False
276,col_99820d9ec1005837855fcf0d7f8dcaf0,col_ee0096c66b1754fb83cf4c4170f93dd6,,,"[""col_ee0096c66b1754fb83cf4c4170f93dd6""]",covers,1,missing_catalog_polygon,False
277,col_99820d9ec1005837855fcf0d7f8dcaf0,col_ee0096c66b1754fb83cf4c4170f93dd6,,,"[""col_ee0096c66b1754fb83cf4c4170f93dd6""]",covers,1,missing_catalog_polygon,False
278,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
279,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
280,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
281,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
282,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
283,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
284,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
285,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
286,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
287,col_f1b446f58ae65b7f8a814bab39bf17dc,col_f1b446f58ae65b7f8a814bab39bf17dc,True,0.0,"[""col_f1b446f58ae65b7f8a814bab39bf17dc""]",covers,1,inside,False
288,col_7d88ca5b0c8d519c962986381a6c0a11,col_7d88ca5b0c8d519c962986381a6c0a11,True,0.0,"[""col_7d88ca5b0c8d519c962986381a6c0a11""]",covers,1,inside,False
290,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
291,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
292,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_a20da3b32dc95373bfc155a68e4197fa""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
293,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
294,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
295,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
296,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
297,col_99820d9ec1005837855fcf0d7f8dcaf0,col_fff7ee1276da58efb088edf2d4f0141e,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",covers,1,missing_catalog_polygon,False
298,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
299,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_fff7ee1276da58efb088edf2d4f0141e""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
300,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
301,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
302,col_cbe1b970a3525757af7647d6463839ff,,,,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",nearest_available_polygon_not_assignment,0,missing_catalog_polygon,False
303,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
304,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
305,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
306,col_6bf10fd8943e5967b7603760fb6cd344,col_6bf10fd8943e5967b7603760fb6cd344,True,0.0,"[""col_6bf10fd8943e5967b7603760fb6cd344""]",covers,1,inside,False
