colonia,periodo,viajes_origen,viajes_destino,viajes_total,alcaldia,aperturas_denue,km_ciclovia,accidentes_ciclistas,victimas_ciclistas,poblacion_colonia_2020,poblacion_2020,indice_uso_ecobici,indice_aperturas_denue,indice_siniestralidad_ciclista,indice_brecha_infraestructura,indice_poblacion_colonia,indice_demanda_compuesto,time_idx
Atlampa,2026-03,4334,4133,8467,Cuauhtemoc,0.0,3.664565898107673,0.0,0.0,14447.333348567048,545884,-0.4715794205729986,0.0,0.0,-0.1962307418123013,0.3369649794675463,-0.23152782361158988,39
Atlampa,2026-04,4136,4061,8197,Cuauhtemoc,0.0,3.664565898107673,0.0,0.0,14447.333348567048,545884,-0.46898614047685405,-0.29804219930138437,0.0,-0.1962307418123013,0.3369649794675463,-0.2749375134587253,40
Atlampa,2026-05,4153,4237,8390,Cuauhtemoc,0.0,3.664565898107673,0.0,0.0,14447.333348567048,545884,-0.46461662888115746,0.0,0.0,-0.1962307418123013,0.3369649794675463,-0.22804642776566927,41
Atlampa,2026-06,4038,4041,8079,Cuauhtemoc,0.0,3.664565898107673,0.0,0.0,14447.333348567048,545884,-0.44448937323156046,0.0,0.0,-0.1962307418123013,0.3369649794675463,-0.2179827999408708,42
Axotla,2023-01,0,0,0,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.4578108992635074,0.0,-1.1031193422512973,0.7521053366304337,-0.7678636654424537,-0.3031879499065637,1
Axotla,2023-02,0,0,0,Alvaro Obregon,0.0,0.0,1.0,1.0,1828.601117285683,759137,-0.4520498443994171,0.0,-0.6719131189631579,0.7521053366304337,-0.7678636654424537,-0.25718680014570466,2
Axotla,2023-03,0,0,0,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.4596991731454731,0.0,-1.2638763846267447,0.7521053366304337,-0.7678636654424537,-0.32020779108509134,3
Axotla,2023-04,0,0,0,Alvaro Obregon,0.0,0.0,1.0,1.0,1828.601117285683,759137,-0.46674837447246836,0.0,-0.2331138553053197,0.7521053366304337,-0.7678636654424537,-0.22065613881644647,4
Axotla,2023-05,0,0,0,Alvaro Obregon,0.0,0.0,1.0,0.0,1828.601117285683,759137,-0.4746345614744004,0.0,0.11557414688204855,0.7521053366304337,-0.7678636654424537,-0.18973043209867568,5
Axotla,2023-06,0,0,0,Alvaro Obregon,0.0,0.0,3.0,3.0,1828.601117285683,759137,-0.48450335550919055,0.0,3.134015766471646,0.7521053366304337,-0.7678636654424537,0.10717933284288902,6
Axotla,2023-07,0,0,0,Alvaro Obregon,0.0,0.0,1.0,1.0,1828.601117285683,759137,-0.48931710150558577,0.0,-0.4329444585468293,0.7521053366304337,-0.7678636654424537,-0.2519235626571561,7
Axotla,2023-08,0,0,0,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.49578786605561137,0.0,-0.5755432216610669,0.7521053366304337,-0.7678636654424537,-0.2694188212435927,8
Axotla,2023-09,0,0,0,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5101350092220519,0.0,-0.8767571237729115,0.7521053366304337,-0.7678636654424537,-0.30671378303799746,9
Axotla,2023-12,1061,900,1961,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.4998817208652694,0.0,-1.9101714625379942,0.7521053366304337,-0.7678636654424537,-0.40492857273611443,12
Axotla,2024-02,1797,1737,3534,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5219847709736939,0.0,-0.8014359479829826,0.7521053366304337,-0.7678636654424537,-0.30510654633482553,14
Axotla,2024-07,2035,1966,4001,Alvaro Obregon,0.0,0.0,1.0,1.0,1828.601117285683,759137,-0.5404126522360396,0.0,0.7033463676339425,0.7521053366304337,-0.7678636654424537,-0.16384225540430586,19
Axotla,2024-12,1878,1960,3838,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5350144420540772,0.0,-1.0655610226354273,0.7521053366304337,-0.7678636654424537,-0.33803388934026163,24
Axotla,2025-01,2208,2194,4402,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5374021298733346,0.0,-0.8202469932994618,0.7521053366304337,-0.7678636654424537,-0.3146963303162938,25
Axotla,2025-04,1951,1906,3857,Alvaro Obregon,0.0,0.0,1.0,1.0,1828.601117285683,759137,-0.5421236293639199,-0.15394759295997215,0.32458837199061674,0.7521053366304337,-0.7678636654424537,-0.2256656824765744,28
Axotla,2025-06,1880,1971,3851,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5481529327619821,0.0,-0.4173499241975349,0.7521053366304337,-0.7678636654424537,-0.27978202485042486,30
Axotla,2025-07,1816,2017,3833,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.558103542381546,0.0,-0.4173499241975349,0.7521053366304337,-0.7678636654424537,-0.28475732966020684,31
Axotla,2025-08,1772,1855,3627,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5578664460908924,0.0,-0.8678676145537424,0.7521053366304337,-0.7678636654424537,-0.3296905505505008,32
Axotla,2025-11,1979,2057,4036,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5499587365321801,0.0,-0.9235742148543081,0.7521053366304337,-0.7678636654424537,-0.3313073558012012,35
Axotla,2025-12,1621,1765,3386,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.554865559282748,0.0,-0.8021786763538865,0.7521053366304337,-0.7678636654424537,-0.321621213326443,36
Axotla,2026-02,1972,1937,3909,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5585292509795663,0.0,0.0,0.7521053366304337,-0.7678636654424537,-0.24323519153946346,38
Axotla,2026-03,2161,2098,4259,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5600239250133195,0.0,0.0,0.7521053366304337,-0.7678636654424537,-0.2439825285563401,39
Axotla,2026-04,1903,1781,3684,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5669465929647646,-0.29804219930138437,0.0,0.7521053366304337,-0.7678636654424537,-0.29215019242727025,40
Axotla,2026-05,1879,1768,3647,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5656917518202438,0.0,0.0,0.7521053366304337,-0.7678636654424537,-0.2468164419598022,41
Axotla,2026-06,1587,1471,3058,Alvaro Obregon,0.0,0.0,0.0,0.0,1828.601117285683,759137,-0.5569452338490473,0.0,0.0,0.7521053366304337,-0.7678636654424537,-0.24244318297420395,42
Barrio San Lucas,2023-01,0,0,0,Coyoacan,0.0,,0.0,0.0,,614447,-0.4578108992635074,0.0,-1.1031193422512973,0.0,0.0,-0.33921738385688344,1
Barrio San Lucas,2023-02,0,0,0,Coyoacan,0.0,,1.0,0.0,,614447,-0.4520498443994171,0.0,-0.6719131189631579,0.0,0.0,-0.2932162340960243,2
Barrio San Lucas,2023-03,0,0,0,Coyoacan,0.0,,1.0,0.0,,614447,-0.4596991731454731,0.0,-0.8359182417309798,0.0,0.0,-0.31344141074583454,3
Barrio San Lucas,2023-04,0,0,0,Coyoacan,0.0,,0.0,0.0,,614447,-0.46674837447246836,0.0,-0.7638198663195582,0.0,0.0,-0.30975617386819,4
Barrio San Lucas,2023-05,0,0,0,Coyoacan,0.0,,0.0,0.0,,614447,-0.4746345614744004,0.0,-1.0086471000615145,0.0,0.0,-0.33818199074335165,5
Barrio San Lucas,2023-06,0,0,0,Coyoacan,0.0,,1.0,1.0,,614447,-0.48450335550919055,0.0,0.2306418529438008,0.0,0.0,-0.21918749246021518,6
Barrio San Lucas,2023-07,110,110,220,Coyoacan,0.0,,0.0,0.0,,614447,-0.4835561138050487,0.0,-1.307002139009296,0.0,0.0,-0.37247827080345397,7
Barrio San Lucas,2023-08,225,221,446,Coyoacan,0.0,,0.0,0.0,,614447,-0.4851222383592682,0.0,-0.5755432216610669,0.0,0.0,-0.3001154413457408,8
Barrio San Lucas,2023-09,269,295,564,Coyoacan,0.0,,0.0,0.0,,614447,-0.4971955765799008,0.0,-0.8767571237729115,0.0,0.0,-0.3362735006672416,9
Barrio San Lucas,2023-12,314,366,680,Coyoacan,0.0,,0.0,0.0,,614447,-0.5303862487916139,0.0,-1.9101714625379942,0.0,0.0,-0.4562102706496064,12
Barrio San Lucas,2024-02,582,677,1259,Coyoacan,0.0,,0.0,0.0,,614447,-0.5640500341889336,0.0,-0.8014359479829826,0.0,0.0,-0.36216861189276506,14
Barrio San Lucas,2024-07,725,824,1549,Coyoacan,0.0,,0.0,0.0,,614447,-0.5844020096097169,0.0,-0.6405475848094834,0.0,0.0,-0.35625576328580677,19
Barrio San Lucas,2024-12,632,751,1383,Coyoacan,0.0,,1.0,0.0,,614447,-0.582645345860433,0.0,0.35962684513945675,0.0,0.0,-0.25535998841627083,24
Barrio San Lucas,2025-01,714,826,1540,Coyoacan,0.0,,0.0,0.0,,614447,-0.5896717529887473,0.0,-0.8202469932994618,0.0,0.0,-0.37686057582431987,25
Barrio San Lucas,2025-04,750,840,1590,Coyoacan,0.0,,1.0,0.0,,614447,-0.5853462304795282,-0.15394759295997215,0.32458837199061674,0.0,0.0,-0.2833064169846982,28
Barrio San Lucas,2025-06,716,793,1509,Coyoacan,0.0,,0.0,0.0,,614447,-0.5981854537327506,0.0,-0.4173499241975349,0.0,0.0,-0.34082771928612876,30
Barrio San Lucas,2025-07,802,842,1644,Coyoacan,0.0,,0.0,0.0,,614447,-0.6029076798900531,0.0,-0.4173499241975349,0.0,0.0,-0.34318883236478004,31
Barrio San Lucas,2025-08,763,840,1603,Coyoacan,0.0,,0.0,0.0,,614447,-0.6005002972193266,0.0,-0.8678676145537424,0.0,0.0,-0.38703691006503754,32
Barrio San Lucas,2025-11,858,934,1792,Coyoacan,0.0,,0.0,0.0,,614447,-0.5976377102265975,0.0,-0.9235742148543081,0.0,0.0,-0.39117627659872956,35
Barrio San Lucas,2025-12,686,756,1442,Coyoacan,0.0,,0.0,0.0,,614447,-0.6005246395755914,0.0,-0.8021786763538865,0.0,0.0,-0.38048018742318435,36
Barrio San Lucas,2026-02,780,848,1628,Coyoacan,0.0,,0.0,0.0,,614447,-0.610186181482158,0.0,0.0,0.0,0.0,-0.305093090741079,38
Barrio San Lucas,2026-03,888,975,1863,Coyoacan,0.0,,0.0,0.0,,614447,-0.6103834860016771,0.0,0.0,0.0,0.0,-0.30519174300083857,39
Barrio San Lucas,2026-04,897,896,1793,Coyoacan,0.0,,0.0,0.0,,614447,-0.6079931729901664,-0.29804219930138437,0.0,0.0,0.0,-0.3487029163902909,40
Barrio San Lucas,2026-05,1085,1107,2192,Coyoacan,0.0,,0.0,0.0,,614447,-0.5966983518363456,0.0,0.0,0.0,0.0,-0.2983491759181728,41
Barrio San Lucas,2026-06,761,853,1614,Coyoacan,0.0,,0.0,0.0,,614447,-0.5892866524373067,0.0,0.0,0.0,0.0,-0.29464332621865336,42
Barrio la Concepcion,2023-01,0,0,0,Coyoacan,0.0,,0.0,0.0,,614447,-0.4578108992635074,0.0,-1.1031193422512973,0.0,0.0,-0.33921738385688344,1
Barrio la Concepcion,2023-02,0,0,0,Coyoacan,0.0,,1.0,0.0,,614447,-0.4520498443994171,0.0,-0.6719131189631579,0.0,0.0,-0.2932162340960243,2
Barrio la Concepcion,2023-03,0,0,0,Coyoacan,0.0,,1.0,0.0,,614447,-0.4596991731454731,0.0,-0.8359182417309798,0.0,0.0,-0.31344141074583454,3
Barrio la Concepcion,2023-04,0,0,0,Coyoacan,0.0,,0.0,0.0,,614447,-0.46674837447246836,0.0,-0.7638198663195582,0.0,0.0,-0.30975617386819,4
Barrio la Concepcion,2023-05,0,0,0,Coyoacan,0.0,,0.0,0.0,,614447,-0.4746345614744004,0.0,-1.0086471000615145,0.0,0.0,-0.33818199074335165,5
Barrio la Concepcion,2023-06,0,0,0,Coyoacan,0.0,,1.0,1.0,,614447,-0.48450335550919055,0.0,0.2306418529438008,0.0,0.0,-0.21918749246021518,6
Barrio la Concepcion,2023-07,331,376,707,Coyoacan,0.0,,0.0,0.0,,614447,-0.47080338194067806,0.0,-1.307002139009296,0.0,0.0,-0.36610190487126865,7
Barrio la Concepcion,2023-08,810,871,1681,Coyoacan,0.0,,0.0,0.0,,614447,-0.45558849350504443,0.0,-0.5755432216610669,0.0,0.0,-0.2853485689186289,8
Barrio la Concepcion,2023-09,1113,1229,2342,Coyoacan,0.0,,0.0,0.0,,614447,-0.45640424459808393,0.0,-0.8767571237729115,0.0,0.0,-0.3158778346763331,9
Barrio la Concepcion,2023-12,1247,1501,2748,Coyoacan,0.0,,0.0,0.0,,614447,-0.48114084383323724,0.0,-1.9101714625379942,0.0,0.0,-0.43158756817041805,12
Barrio la Concepcion,2024-02,1634,1959,3593,Coyoacan,0.0,,0.0,0.0,,614447,-0.520893847663936,0.0,-0.8014359479829826,0.0,0.0,-0.34059051863026624,14
Barrio la Concepcion,2024-07,1491,1830,3321,Coyoacan,0.0,,0.0,0.0,,614447,-0.5526119846235195,0.0,-0.6405475848094834,0.0,0.0,-0.34036075079270806,19
Barrio la Concepcion,2024-12,1417,1705,3122,Coyoacan,0.0,,1.0,0.0,,614447,-0.5489059805980082,0.0,0.35962684513945675,0.0,0.0,-0.23849030578505842,24
Barrio la Concepcion,2025-01,1772,2030,3802,Coyoacan,0.0,,0.0,0.0,,614447,-0.5483601221407167,0.0,-0.8202469932994618,0.0,0.0,-0.3562047604003046,25
Barrio la Concepcion,2025-04,1467,1541,3008,Coyoacan,0.0,,1.0,0.0,,614447,-0.5583106555426369,-0.15394759295997215,0.32458837199061674,0.0,0.0,-0.2697886295162526,28
Barrio la Concepcion,2025-06,1377,1512,2889,Coyoacan,0.0,,0.0,0.0,,614447,-0.5687042927849877,0.0,-0.4173499241975349,0.0,0.0,-0.3260871388122473,30
Barrio la Concepcion,2025-07,1316,1392,2708,Coyoacan,0.0,,0.0,0.0,,614447,-0.5811298807538943,0.0,-0.4173499241975349,0.0,0.0,-0.3322999327967006,31
Barrio la Concepcion,2025-08,1293,1370,2663,Coyoacan,0.0,,0.0,0.0,,614447,-0.578172292181708,0.0,-0.8678676145537424,0.0,0.0,-0.3758729075462282,32
Barrio la Concepcion,2025-11,1531,1717,3248,Coyoacan,0.0,,0.0,0.0,,614447,-0.5667016203428756,0.0,-0.9235742148543081,0.0,0.0,-0.3757082316568686,35
Barrio la Concepcion,2025-12,1212,1341,2553,Coyoacan,0.0,,0.0,0.0,,614447,-0.5744303812395066,0.0,-0.8021786763538865,0.0,0.0,-0.36743305825514194,36
Barrio la Concepcion,2026-02,1464,1664,3128,Coyoacan,0.0,,0.0,0.0,,614447,-0.5762162578723871,0.0,0.0,0.0,0.0,-0.28810812893619353,38
Barrio la Concepcion,2026-03,1647,1935,3582,Coyoacan,0.0,,0.0,0.0,,614447,-0.5742532333560233,0.0,0.0,0.0,0.0,-0.28712661667801165,39
Barrio la Concepcion,2026-04,1625,1765,3390,Coyoacan,0.0,,0.0,0.0,,614447,-0.5733282399914532,-0.29804219930138437,0.0,0.0,0.0,-0.3313704498909343,40
Barrio la Concepcion,2026-05,1619,1858,3477,Coyoacan,0.0,,0.0,0.0,,614447,-0.5693145160832934,0.0,0.0,0.0,0.0,-0.2846572580416467,41
Barrio la Concepcion,2026-06,1433,1602,3035,Coyoacan,0.0,,0.0,0.0,,614447,-0.5574603672476137,0.0,0.0,0.0,0.0,-0.27873018362380686,42
Bosque de Chapultepec,2023-01,7236,6900,14136,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.13260046802604467,0.0,-1.1031193422512973,0.0,0.0,-0.0440117002121074,1
Bosque de Chapultepec,2023-02,8353,7977,16330,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.1418753506447439,0.0,-0.6719131189631579,0.0,0.0,0.003746363426056165,2
Bosque de Chapultepec,2023-03,12159,11277,23436,Miguel Hidalgo,0.0,,2.0,2.0,,414470,0.24491534079265118,0.0,-0.407960098835215,0.0,0.0,0.08166166051280409,3
Bosque de Chapultepec,2023-04,13032,12053,25085,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.30316363864192786,0.0,-0.7638198663195582,0.0,0.0,0.0751998326890081,4
Bosque de Chapultepec,2023-05,13007,11450,24457,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.1824483623716949,0.0,-1.0086471000615145,0.0,0.0,-0.009640528820304,5
Bosque de Chapultepec,2023-06,13108,11747,24855,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.15339164715488707,0.0,0.2306418529438008,0.0,0.0,0.09976000887182361,6
Bosque de Chapultepec,2023-07,13619,12675,26294,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.19922567393951116,0.0,-0.4329444585468293,0.0,0.0,0.05631839111507265,7
Bosque de Chapultepec,2023-08,14147,12728,26875,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.14689990152112048,0.0,0.0,0.0,0.0,0.07344995076056024,8
Bosque de Chapultepec,2023-09,15813,13909,29722,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.1717547372141465,0.0,-0.8767571237729115,0.0,0.0,-0.0017983437702179111,9
Bosque de Chapultepec,2023-12,16432,14809,31241,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.19736463173689137,0.0,-0.48088232623334126,0.0,0.0,0.050594083245111554,12
Bosque de Chapultepec,2024-02,21687,19689,41376,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.1777223457696479,0.0,0.17303730695087127,0.0,0.0,0.10616490357991108,14
Bosque de Chapultepec,2024-07,19914,17854,37768,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.06537390177577093,0.0,-0.6405475848094834,0.0,0.0,-0.031367807593062874,19
Bosque de Chapultepec,2024-12,19714,17870,37584,Miguel Hidalgo,0.0,,1.0,1.0,,414470,0.11971161898432708,0.0,0.35962684513945675,0.0,0.0,0.09581849400610923,24
Bosque de Chapultepec,2025-01,20431,18527,38958,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.09370517144609325,0.0,-0.8202469932994618,0.0,0.0,-0.03517211360689956,25
Bosque de Chapultepec,2025-04,20921,19201,40122,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.1493045265502983,-0.15394759295997215,-1.1225347864675495,0.0,0.0,-0.06069335431560162,28
Bosque de Chapultepec,2025-06,16198,15155,31353,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.03937669650278092,0.0,-0.4173499241975349,0.0,0.0,-0.022046644168363036,30
Bosque de Chapultepec,2025-07,17782,16523,34305,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.06559297573596354,0.0,-0.4173499241975349,0.0,0.0,-0.008938504551771725,31
Bosque de Chapultepec,2025-08,17744,16703,34447,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.09133083245571878,0.0,-0.8678676145537424,0.0,0.0,-0.04112134522751485,32
Bosque de Chapultepec,2025-11,17863,16651,34514,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.09761691420688223,0.0,-0.9235742148543081,0.0,0.0,-0.0435489643819897,35
Bosque de Chapultepec,2025-12,15544,14251,29795,Miguel Hidalgo,0.0,,3.0,2.0,,414470,0.06540740957203564,0.0,0.9736789450916139,0.0,0.0,0.1300715992951792,36
Bosque de Chapultepec,2026-02,15320,14715,30035,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.033136231839684435,0.0,0.0,0.0,0.0,0.016568115919842218,38
Bosque de Chapultepec,2026-03,17114,16587,33701,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.058793351538944834,0.0,0.0,0.0,0.0,0.029396675769472417,39
Bosque de Chapultepec,2026-04,15723,15586,31309,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.032689458437524,-0.29804219930138437,0.0,0.0,0.0,-0.028361600676445654,40
Bosque de Chapultepec,2026-05,15921,15255,31176,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.020961644635608432,0.0,0.0,0.0,0.0,0.010480822317804216,41
Bosque de Chapultepec,2026-06,15414,14361,29775,Miguel Hidalgo,0.0,,0.0,0.0,,414470,0.041438201346609665,0.0,0.0,0.0,0.0,0.020719100673304833,42
Buenavista,2023-01,17231,23088,40319,Cuauhtemoc,0.0,3.767136694628792,2.0,1.0,16095.066813605745,545884,1.2261729658855764,0.0,1.7757530875264789,-0.22277456436596726,0.4812317011940524,0.8053687771599464,1
Buenavista,2023-02,18520,25665,44185,Cuauhtemoc,0.0,3.767136694628792,2.0,2.0,16095.066813605745,545884,1.1549669800357485,0.0,0.26178433206356805,-0.22277456436596726,0.4812317011940524,0.6183689086887413,2
Buenavista,2023-03,20934,30506,51440,Cuauhtemoc,0.0,3.767136694628792,2.0,2.0,16095.066813605745,545884,1.0868689526856037,0.0,-0.407960098835215,-0.22277456436596726,0.4812317011940524,0.5173454519237906,3
Buenavista,2023-04,19612,28299,47911,Cuauhtemoc,0.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,1.0037421362041845,0.0,-0.7638198663195582,-0.22277456436596726,0.4812317011940524,0.4401960669346466,4
Buenavista,2023-05,24878,33870,58748,Cuauhtemoc,0.0,3.767136694628792,1.0,1.0,16095.066813605745,545884,1.103740039257922,0.0,0.11557414688204855,-0.22277456436596726,0.4812317011940524,0.578134419781676,5
Buenavista,2023-06,25915,36247,62162,Cuauhtemoc,0.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,1.1108629352011048,0.0,-1.2210451038201218,-0.22277456436596726,0.4812317011940524,0.4480339426830504,6
Buenavista,2023-07,27692,34140,61832,Cuauhtemoc,0.0,3.767136694628792,4.0,2.0,16095.066813605745,545884,1.129834678038083,0.0,2.189228582840571,-0.22277456436596726,0.4812317011940524,0.7985471827676088,7
Buenavista,2023-08,28779,39373,68152,Cuauhtemoc,0.0,3.767136694628792,5.0,4.0,16095.066813605745,545884,1.1339965706286463,0.0,2.3021728866442674,-0.22277456436596726,0.4812317011940524,0.8119225594432601,8
Buenavista,2023-09,31652,41471,73123,Cuauhtemoc,0.0,3.767136694628792,4.0,2.0,16095.066813605745,545884,1.1674716097354252,0.0,2.077983419335798,-0.22277456436596726,0.4812317011940524,0.8062411322658026,9
Buenavista,2023-12,24767,34300,59067,Cuauhtemoc,0.0,3.767136694628792,1.0,0.0,16095.066813605745,545884,0.8599867972938492,0.0,-0.48088232623334126,-0.22277456436596726,0.4812317011940524,0.39661215148810064,12
Buenavista,2024-02,34261,51568,85829,Cuauhtemoc,0.0,3.767136694628792,3.0,1.0,16095.066813605745,545884,0.999668343882638,0.0,2.1219838168185787,-0.22277456436596726,0.4812317011940524,0.7267395390876871,14
Buenavista,2024-07,43334,54551,97885,Cuauhtemoc,0.0,3.767136694628792,2.0,0.0,16095.066813605745,545884,1.1438845858024247,0.0,2.0472403200773686,-0.22277456436596726,0.4812317011940524,0.7913733103734594,19
Buenavista,2024-12,21894,29124,51018,Cuauhtemoc,0.0,3.767136694628792,2.0,0.0,16095.066813605745,545884,0.3803525809943408,0.0,1.7848147129143406,-0.22277456436596726,0.4812317011940524,0.38336474725311465,24
Buenavista,2025-01,25599,38261,63860,Cuauhtemoc,0.0,3.767136694628792,5.0,3.0,16095.066813605745,545884,0.5484983771833427,0.0,2.029312366539578,-0.22277456436596726,0.4812317011940524,0.4918874107101393,25
Buenavista,2025-04,32376,47142,79518,Cuauhtemoc,0.0,3.767136694628792,2.0,2.0,16095.066813605745,545884,0.9004282996206566,-0.15394759295997215,1.771711530448783,-0.22277456436596726,0.4812317011940524,0.619000149375721,28
Buenavista,2025-06,28197,41337,69534,Cuauhtemoc,0.0,3.767136694628792,1.0,0.0,16095.066813605745,545884,0.8550435125509925,0.0,2.3736776938734803,-0.22277456436596726,0.4812317011940524,0.6795965111273544,30
Buenavista,2025-07,32750,43739,76489,Cuauhtemoc,0.0,3.767136694628792,1.0,1.0,16095.066813605745,545884,0.9290090272018674,0.0,2.3736776938734803,-0.22277456436596726,0.4812317011940524,0.716579268452792,31
Buenavista,2025-08,28297,40312,68609,Cuauhtemoc,0.0,3.767136694628792,1.0,1.0,16095.066813605745,545884,0.8109245193379164,0.0,-0.13667206528405393,-0.22277456436596726,0.4812317011940524,0.40650203860506295,32
Buenavista,2025-11,26801,40326,67127,Cuauhtemoc,0.0,3.767136694628792,3.0,1.0,16095.066813605745,545884,0.790555581361979,0.0,2.1016025501276605,-0.22277456436596726,0.4812317011940524,0.6201450311582657,35
Buenavista,2025-12,16182,23207,39389,Cuauhtemoc,0.0,3.767136694628792,4.0,3.0,16095.066813605745,545884,0.2907434262024569,0.0,1.5656314855734474,-0.22277456436596726,0.4812317011940524,0.3166418471230834,36
Buenavista,2026-02,24123,38289,62412,Cuauhtemoc,0.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,0.7663657096487207,0.0,0.0,-0.22277456436596726,0.4812317011940524,0.39788984028887053,38
Buenavista,2026-03,26778,40880,67658,Cuauhtemoc,0.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,0.7725077140104224,0.0,0.0,-0.22277456436596726,0.4812317011940524,0.40096084246972136,39
Buenavista,2026-04,25065,40162,65227,Cuauhtemoc,1.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,0.7689231450063141,0.5411818882051453,0.0,-0.22277456436596726,0.4812317011940524,0.480345841198439,40
Buenavista,2026-05,23757,34258,58015,Cuauhtemoc,0.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,0.5929108802590825,0.0,0.0,-0.22277456436596726,0.4812317011940524,0.3111624255940514,41
Buenavista,2026-06,27738,38091,65829,Cuauhtemoc,0.0,3.767136694628792,0.0,0.0,16095.066813605745,545884,0.8489433992559638,0.0,0.0,-0.22277456436596726,0.4812317011940524,0.4391786850924921,42
Centro,2023-01,41897,46006,87903,Cuauhtemoc,0.0,5.344333172152654,2.0,1.0,31514.09304003132,545884,3.2135905168976056,0.0,1.7757530875264789,-0.6309299541219647,1.831239098081629,1.8728549838913189,1
Centro,2023-02,46734,51265,97999,Cuauhtemoc,0.0,5.344333172152654,2.0,2.0,31514.09304003132,545884,3.112192359466641,0.0,0.26178433206356805,-0.6309299541219647,1.831239098081629,1.6707590296295456,2
Centro,2023-03,55784,61013,116797,Cuauhtemoc,0.0,5.344333172152654,2.0,2.0,31514.09304003132,545884,3.0518583189364135,0.0,-0.407960098835215,-0.6309299541219647,1.831239098081629,1.5736175662745533,3
Centro,2023-04,56519,61304,117823,Cuauhtemoc,0.0,5.344333172152654,0.0,0.0,31514.09304003132,545884,3.149490139427372,0.0,-0.7638198663195582,-0.6309299541219647,1.831239098081629,1.5868474997715982,4
Centro,2023-05,61345,67267,128612,Cuauhtemoc,0.0,5.344333172152654,1.0,1.0,31514.09304003132,545884,2.980766714303251,0.0,0.11557414688204855,-0.6309299541219647,1.831239098081629,1.5904251885296985,5
Centro,2023-06,62862,68529,131391,Cuauhtemoc,0.0,5.344333172152654,0.0,0.0,31514.09304003132,545884,2.887601343546767,0.0,-1.2210451038201218,-0.6309299541219647,1.831239098081629,1.4101805780812395,6
Centro,2023-07,61888,66992,128880,Cuauhtemoc,0.0,5.344333172152654,4.0,2.0,31514.09304003132,545884,2.88557423869994,0.0,2.189228582840571,-0.6309299541219647,1.831239098081629,1.7501943943238951,7
Centro,2023-08,69062,75116,144178,Cuauhtemoc,0.0,5.344333172152654,5.0,4.0,31514.09304003132,545884,2.952079555476595,0.0,2.3021728866442674,-0.6309299541219647,1.831239098081629,1.7947414830925923,8
Centro,2023-09,71573,78139,149712,Cuauhtemoc,0.0,5.344333172152654,4.0,2.0,31514.09304003132,545884,2.924596089575342,0.0,2.077983419335798,-0.6309299541219647,1.831239098081629,1.758580803411119,9
